"Name","model","dataset_name","Tags","metric_glu_rs/NRMSE_Sum","metric_glu_rs/ND_Sum","metric_glu_rs/CRPS_Sum","pred_len","epoch","Notes","Runtime","input_dim","enc_in","D3PM_kernel_size","T","UNet_Type","ablation_study_F_type","ablation_study_case","ablation_study_masking_tau","ablation_study_masking_type","beta_max","cond_ddpm_channels_conv","cond_ddpm_num_layers","ddpm_channels_conv","ddpm_channels_fusion_I","ddpm_dim_diff_steps","ddpm_inp_embed","ddpm_layers_I","ddpm_layers_II","ddpm_layers_inp","device","diff_steps","dim_LSTM","interval","model_channels","nfe","num_vars","ot_ode","parameterization","pretrain_epochs","t0","type_sampler","use_freq_enhance","use_window_normalization","vis_ar_part","weight_pred_loss","metric/rse","metric/nrmse","metric_glu_rs/CRPS","metric_glu_rs/ND","metric_glu_rs/NRMSE","metric/nmae_sum","metric/nrmse_sum","metric_glu/CRPS","metric_glu/CRPS_Sum","metric_glu/NRMSE","metric_rs/corr","metric_rs/mae","metric_rs/mape","metric_rs/mse","metric_rs/mspe","metric_rs/nmae","metric_rs/nmae_sum","metric_rs/nrmse","metric_rs/nrmse_sum","metric_rs/rmse","metric_rs/rse","metric_glu/ND_Sum","metric_glu/ND","metric/nmae","metric_glu/NRMSE_Sum (Min)","lr_optim"
"patchtst_2023-11-17_02-13-44","TimeDiff","traf","","0.5474544436367973","0.4777420297083417","0.4777420378125106","24","39","wn_l5_1","24511","963","963","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","963","true","x_start","20","0.0001","dpm","0","true","0","0","1.0121092796325684","1.425452470779419","0.5493615640538015","0.5493615642018636","0.8130330358429453","0.00606976356357336","0.006944387219846249","1.0096761804858474","1.0197204588787057","1.425452601279513","[0.0111334091052413,0.004842620808631182,0.0017485477728769183,0.0016114613972604277,0.001880436087958515,0.0030260172206908464,0.0035122018307447433,0.0032570171169936657,0.0034389456268399954,0.004341800231486559,0.004244583193212748,0.0000940454046940431,-0.0018100995803251865,-0.0023097305092960596,-0.0031777056865394115,-0.003158118110150099,-0.002618839032948017,0.0006192578002810478,0.00305074080824852,0.0021852031350135803,0.0003655487671494484,-0.0018398897955194116,-0.0020981631241738796,0.0009574028663337232]","0.028770463541150093","457.8683776855469","0.001812981558032334","19622801408","0.5493616461753845","0.002843702677637338","0.8130330443382263","0.003258657641708851","0.04257912188768387","0.9827505350112916","1.019720469963357","1.0096761809957182","1.0096760988235474","1.0724209489681755","0.0000022528399544939195"
"patchtst_2023-11-17_02-13-29","TimeDiff","taxi","","0.5411097209640385","0.4467584689672707","0.4467584666398749","24","35","wn_l5_2","24542","1214","1214","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","1214","true","x_start","20","0.0001","dpm","0","true","0","0","1.051316261291504","1.2755547761917114","0.6764339342819095","0.6764339343603276","0.9687050719310034","0.0007668568287044764","0.0009329068707302212","1.0158121589644018","1.0122509972970328","1.2755550164549037","[0.02593490295112133,0.012189227156341076,0.002718451665714383,-0.0011878928635269403,-0.005579609889537096,-0.0071846297942101955,-0.005199686158448458,-0.003872503060847521,-0.0019755088724195957,-0.001122904708608985,0.001131005003117025,0.0020147550385445356,0.003293854184448719,0.0020855062175542116,0.0023562731221318245,0.0019329237984493377,0.0033667096868157387,0.005124527495354414,0.0086216414347291,0.010873841121792792,0.01191246509552002,0.010753074660897257,0.006154675502330065,-0.0024586522486060858]","5.180699825286865","Infinity","55.04389190673828","Infinity","0.6764339208602905","0.00033845342113636434","0.9687049984931946","0.000409931584727019","7.419157028198242","0.8677672743797302","1.012251000550487","1.0158121590992342","1.015811800956726","1.1712115902582587","0.0000034336838202925152"
"patchtst_2023-11-17_02-13-28","TimeDiff","elec","","0.36819134978817425","0.34871723218830286","0.3487172308597306","24","39","wn_l5_1","15840","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","370","true","x_start","20","0.0001","dpm","0","true","0","0","0.9649908542633056","1.091203212738037","0.3790350535256365","0.3790350491891034","3.527625082725058","0.005591299384832382","0.005972552578896284","0.9272974229107276","0.9393383601987684","1.091203227600965","[0.007430970668792725,0.0062730745412409306,0.005855310242623091,0.005370385479182005,0.004839356988668442,0.004338559228926897,0.004151135683059692,0.004400622099637985,0.003711993573233485,0.0032668886706233025,0.004090015310794115,0.0031204004772007465,0.0027063654270023108,0.0024799846578389406,0.0017655869014561176,0.001266305916942656,0.0017655430128797889,0.002123901853337884,0.0016264516161754727,0.0009984172647818923,0.0000994242072920315,-0.00016165923443622887,-0.0006687666173093021,0.0011397780617699027]","286.85552978515625","Infinity","7127423","Infinity","0.379035085439682","0.002075697761029005","3.527625322341919","0.002191615058109164","2669.723388671875","0.5188233256340027","0.9393383342755346","0.9272974224033124","0.9272975325584412","1.003388924622775","0.0000022528399544939195"
"patchtst_2023-11-17_02-13-21","TimeDiff","taxi","","0.5432011974964421","0.4447640869167619","0.4447640902586637","24","35","wn_l5_1","24541","1214","1214","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","1214","true","x_start","20","0.0001","dpm","0","true","0","0","1.052998661994934","1.2775958776474","0.6778028344318024","0.6778028345458867","0.970505870204495","0.0007627938175573945","0.0009344714344479144","1.0174648112099824","1.0068877880185991","1.2775962430912968","[0.027606913819909096,0.016926174983382225,0.008363934233784676,0.00394879886880517,-0.00240085506811738,-0.007019147276878357,-0.007141232956200838,-0.007405021693557501,-0.004993773531168699,-0.003164977068081498,-0.00025262156850658357,0.0007291415822692215,0.00180422468110919,0.0011739768087863922,0.001196221332065761,0.0007758774445392191,0.0023536563385277987,0.003952653147280216,0.007251795381307602,0.009211902506649494,0.011152583174407482,0.011161320842802525,0.00785406120121479,-0.0015282733365893364]","5.191181182861328","Infinity","55.24873352050781","Infinity","0.6778025031089783","0.00033694252488203347","0.9705057740211488","0.00041151605546474457","7.432949066162109","0.869380533695221","1.0068877822055835","1.017464811148764","1.017464518547058","1.1720711280536018","0.0000034336838202925152"
"patchtst_2023-11-17_02-12-43","TimeDiff","cup","","0.49245975603915865","0.3661569236786658","0.3661569183302553","48","39","wn_l5_1","16649","270","270","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","270","true","x_start","20","0.0001","dpm","0","true","0","0","1.0660253763198853","1.4021656513214111","0.6357085518780631","0.6357085529891983","1.1548817506499494","0.02169956266880035","0.028134847059845924","1.0080635024761675","1.041578982115837","1.4021657415562765","{""bins"":[-0.5,-0.46875,-0.4375,-0.40625,-0.375,-0.34375,-0.3125,-0.28125,-0.25,-0.21875,-0.1875,-0.15625,-0.125,-0.09375,-0.0625,-0.03125,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5],""values"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""_type"":""histogram""}","26.870582580566406","32816164","2382.939697265625","354522818408349700","0.6357085704803467","0.007628269493579864","1.1548818349838257","0.010259578935801985","48.81536483764648","0.8562134504318237","1.0415790025839753","1.0080635026652014","1.0080634355545044","1.350472637391719","0.0000022528399544939195"
"patchtst_2023-11-17_02-12-20","TimeDiff","taxi","","0.5553718848400376","0.4622181855075951","0.4622181877355297","24","35","wn_l5_3","24603","1214","1214","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","1214","true","x_start","20","0.0001","dpm","0","true","0","0","1.063531756401062","1.290375590324402","0.6820015281452745","0.6820015282725831","0.9771881473094896","0.0007958291098475456","0.0009603501530364156","1.0253980587142648","1.0504943902620292","1.2903756550360224","[0.02398562803864479,0.009729544632136822,0.00127481110394001,-0.00018675827595870945,-0.004876469727605581,-0.008868499659001827,-0.009838691912591456,-0.010904254391789436,-0.007979360409080982,-0.0058478498831391335,-0.00202679680660367,-0.0007123199757188559,0.0011124711018055675,0.0005725122755393386,0.0014895565109327435,0.000773346982896328,0.0031185534317046404,0.005429282784461975,0.009690887294709682,0.01260843500494957,0.014913913793861866,0.015286115929484367,0.011592640541493893,0.0006070944364182651]","5.223339557647705","Infinity","56.01218032836914","Infinity","0.6820013523101807","0.00035016529727727175","0.9771881699562072","0.0004207362944725901","7.484128475189209","0.8753665685653687","1.0504943967979004","1.025398058655461","1.025398015975952","1.1767970423621568","0.0000034336838202925152"
"patchtst_2023-11-17_02-11-32","TimeDiff","sol","","1.6046159597202443","1.3405879663167166","1.340587962872652","24","39","wn_l5_1","8649","137","137","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","137","true","x_start","20","0.0001","dpm","0","true","0","0","1.052501559257507","1.1968469619750977","1.3704948884673085","1.3704948889294315","1.8033132109074457","0.005913690198212862","0.007100412156432867","0.9736763096644164","0.993499943386554","1.1968469874882688","[-2.7501370625238053e-10,-1.4086436184168602e-10,9.081617680095631e-10,-7.821372022265294e-11,4.4593131964809624e-10,0.0020934748463332653,0.003959322348237038,0.004920236766338348,0.0028474361170083284,0.0006588196847587824,0.000999748008325696,0.002697849180549383,0.0025628667790442705,0.0018667483236640692,0.00000830363842396764,-0.004117622971534729,-0.0000794543739175424,-2.1186589982402635e-10,5.676077385885492e-10,-1.6885967624169496e-10,1.4591056141100012e-10,2.9455674011025224e-11,-1.4845798201879035e-10,-3.033975501387509e-11]","42.2100944519043","41623196","3084.750732421875","9747857775001600","1.3704949617385864","0.00797969102859497","1.8033130168914795","0.00955128576606512","55.540531158447266","1.0208709239959717","0.9934999268208712","0.9736763091246448","0.9736762046813964","1.1009310355919373","0.0000022528399544939195"
"patchtst_2023-11-17_02-11-18","TimeDiff","wiki","","0.1293521056517343","0.102916593252605","0.10291659268561348","30","39","wn_l5_2","24661","2000","2000","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","2000","true","x_start","20","0.0001","dpm","0","true","0","0","1.0228098630905151","3.865144968032837","0.4998867125831584","0.4998867130261249","2.29869022357741","0.003064667107537389","0.00388653832487762","0.6724227059966087","0.4597001124317384","3.865145547709648","[0.006069015245884657,0.005742816720157862,0.006078566890209913,0.006198744755238295,0.005441419314593077,0.006548124831169844,0.006312076468020678,0.004684937186539173,0.0044213468208909035,0.004396955482661724,0.004834020044654608,0.00524249579757452,0.005565524101257324,0.004611964803189039,0.002609179355204106,0.0023577320389449596,0.003524461528286338,0.003459895495325327,0.0035196971148252487,0.004269298631697893,0.004236496519297361,0.002726987237110734,0.0024628890678286552,0.0019066485110670328,0.002338708145543933,0.0020306946244090796,0.0032664944883435965,0.003241384867578745,0.001608939142897725,0.0022621657699346542]","1469.4127197265625","1.4135839939117432","45656780","910.8617553710938","0.4998866319656372","0.0006861106958240271","2.298689842224121","0.0008623473113402724","6756.97998046875","1.0032217502593994","0.45970011829132146","0.672422704013223","0.6724226474761963","0.47340855294611406","0.0000022528399544939195"
"patchtst_2023-11-17_02-10-23","TimeDiff","traf","","0.5635456197067958","0.4850727439567716","0.48507274733350875","24","39","wn_l5_2","24721","963","963","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","963","true","x_start","20","0.0001","dpm","0","true","0","0","1.0227116346359253","1.440384864807129","0.5564896171634031","0.556489616999018","0.8211874542260389","0.00615730881690979","0.007146236021071672","1.0220870862041993","1.0344280735515303","1.4403849216548932","[0.01049957610666752,0.004911105148494244,0.002956187352538109,0.002761051058769226,0.0014826145488768816,0.0009301084792241454,0.0014190558576956391,0.002150729764252901,0.0032760947942733765,0.004903142340481281,0.005584378726780415,0.0020774616859853268,-0.00005650464299833402,-0.00012240727664902806,-0.0008329283446073532,-0.0003789511683862656,0.00017719771130941808,0.0028115033637732267,0.005081030540168285,0.004018754698336124,0.003278859192505479,0.0005279938923195004,-0.0007634168723598123,0.0011758921900764108]","0.029143759980797768","453.9735412597656","0.0018495311960577965","18936627200","0.5564896464347839","0.002887337701395154","0.8211874961853027","0.0033544383477419615","0.04300617799162865","0.9926072359085084","1.0344280664285417","1.022087086641231","1.0220870971679688","1.0167690042207256","0.0000022528399544939195"
"patchtst_2023-11-17_02-06-05","TimeDiff","wiki","","0.139613630472304","0.114186057685844","0.11418606392275069","30","39","wn_l5_1","24991","2000","2000","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","2000","true","x_start","20","0.0001","dpm","0","true","0","0","1.0222458839416504","3.863013505935669","0.4872253720918015","0.4872253721006563","2.2673172942273956","0.003107264172285795","0.003917435184121132","0.6657769101170211","0.4660896843620311","3.8630138299640535","[0.005982256960123777,0.005291770212352276,0.005987592972815037,0.005657292436808348,0.004758989438414574,0.005412072408944368,0.005516281817108393,0.0040062591433525085,0.003549331333488226,0.005074645858258009,0.004866108298301697,0.00501120975241065,0.005292307119816542,0.0047410596162080765,0.0028882476035505533,0.002022508764639497,0.0024995775893330574,0.002647134242579341,0.003319555427879095,0.0038679626304656263,0.0031594084575772285,0.001733277109451592,0.0013112304732203484,0.0017574860248714683,0.0020564799197018147,0.0019497033208608627,0.0027704539243131876,0.0027828654274344444,0.001492264331318438,0.002096722135320306]","1432.19482421875","1.1434706449508667","44419020","323.9676208496094","0.4872252941131592","0.0007612403715029359","2.2673168182373047","0.0009307574364356696","6664.759765625","0.9895296096801758","0.4660896936545012","0.6657769103007293","0.6657767295837402","0.4798045496276279","0.0000022528399544939195"
"patchtst_2023-11-17_01-40-28","TimeDiff","wiki","","0.1026454497489148","0.07776951474579828","0.07776951417880677","30","2","-","758","2000","2000","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","2000","true","x_start","20","0.0001","dpm","0","true","0","0","1.0258455276489258","3.876616716384888","0.632057784402798","0.6320577854806364","2.7710439552607884","0.0023298943415284157","0.0030986766796559095","0.7359739086692465","0.34948416407028027","3.876616773088413","[0.005639021750539541,0.005165911745280027,0.005806898232549429,0.005781054496765137,0.0056178211234509945,0.005877995863556862,0.00564845185726881,0.0037646284326910977,0.003736029844731093,0.004578478634357452,0.004415872506797314,0.004583548288792372,0.004710512235760689,0.004496454726904631,0.0027468688786029816,0.0023948857560753822,0.0033609536476433277,0.0031514603178948164,0.0036758386995643377,0.004381190054118633,0.003454587422311306,0.002248853910714388,0.0025663161650300026,0.0021046509500592947,0.002789557445794344,0.002423981437459588,0.0031631323508918285,0.0028727268800139427,0.0018398332176730037,0.0024833376519382]","1901.4564208984375","2.3011345863342285","67897592","1866.8795166015625","0.6468656659126282","0.0005235106218606234","2.8032054901123047","0.0006934617995284498","8240","1.2234084606170654","0.34948417448731683","0.735973906139454","0.7359738945960999","0.4589983598694854","0.0001"
"patchtst_2023-11-17_00-39-59","TimeDiff","sol","","1.623145076621881","1.3594099837759754","1.3594099465800769","24","8","-","4411","137","137","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","137","true","x_start","20","0.0001","dpm","0","true","0","0","1.063929557800293","1.209842324256897","1.3840112857995024","1.3840112891191234","1.8201984660145984","0.005996557883918285","0.007186020724475384","0.983519839682206","1.0074215409804232","1.2098423252389965","[2.5409954695909676e-10,5.357861376786842e-10,2.67884991966838e-10,2.6705496147805263e-10,2.0811491419081563e-10,0.008432067930698395,0.008976506069302559,0.009941636584699154,0.009878337383270264,0.0077845375053584576,0.00689204316586256,0.006298001389950514,0.004847585689276457,0.004134522285312414,0.003807997331023216,0.0024532766547054052,0.0000483010480820667,2.3858295894463305e-10,-7.652726785600804e-10,2.762979567361157e-10,1.009469174917399e-10,-1.5443935019732177e-10,-1.9818134633364792e-10,1.9744156309897676e-10]","42.62638854980469","41775408","3142.789794921875","9843610849640448","1.3840112686157229","0.008091726340353489","1.8201985359191897","0.009661578573286532","56.06058883666992","1.0304298400878906","1.0074215549717096","0.983519840691338","0.9835198521614076","1.0902648238661177","0.00005904900000000001"
